model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 A Class,2016,13799,Automatic,26721,Petrol,30,55.4,1.6
 A Class,2014,10620,Automatic,63212,Diesel,30,65.7,1.8
 C Class,2017,21999,Automatic,14709,Petrol,145,48.7,2.0
 A Class,2014,11675,Automatic,63767,Diesel,30,64.2,1.8
 E Class,2015,16786,Automatic,45847,Diesel,145,54.3,3.0
 A Class,2018,19412,Automatic,4578,Diesel,145,65.7,1.5
 C Class,2014,15490,Automatic,50000,Diesel,30,64.2,2.1
 E Class,2017,19990,Automatic,25000,Diesel,145,65.7,2.0
 C Class,2017,20990,Automatic,18000,Diesel,145,58.9,2.1
 E Class,2016,14990,Automatic,59000,Diesel,125,61.4,2.1
 E Class,2015,11490,Automatic,86000,Diesel,145,54.3,2.1
 CL Class,2015,13490,Automatic,57000,Diesel,20,67.3,2.1
 CL Class,2016,16990,Automatic,36000,Diesel,20,67.3,2.1
 CL Class,2017,15990,Automatic,29000,Diesel,145,67.3,2.1
 C Class,2012,7990,Automatic,88000,Diesel,145,53.3,2.1
 C Class,2017,17990,Automatic,37000,Diesel,30,64.2,2.1
 A Class,2016,12990,Automatic,48000,Diesel,20,74.3,1.5
 E Class,2012,10505,Automatic,48613,Diesel,145,55.4,2.1
 A Class,2016,15699,Manual,24623,Diesel,30,62.8,2.1
 A Class,2016,15299,Automatic,20781,Diesel,20,70.6,2.1
 E Class,2013,15499,Automatic,36813,Petrol,260,37.2,3.0
 CL Class,2016,17299,Manual,42473,Diesel,20,67.3,2.1
 A Class,2018,18299,Automatic,10944,Petrol,145,28.5,1.3
 C Class,2017,16950,Automatic,22000,Diesel,20,65.7,2.1
 A Class,2015,14143,Automatic,52115,Diesel,20,67.3,2.1
 CL Class,2016,16400,Manual,37483,Diesel,30,65.7,2.1
 E Class,2017,18037,Automatic,61328,Diesel,145,65.7,2.0
 A Class,2016,12999,Automatic,44504,Diesel,20,70.6,2.1
 GL Class,2016,15395,Manual,46808,Diesel,20,67.3,2.1
 A Class,2017,14799,Manual,21147,Petrol,145,51.4,1.6
 C Class,2017,16267,Automatic,27040,Diesel,145,64.2,2.1
 CL Class,2017,16999,Automatic,27375,Diesel,145,67.3,2.1
 CLS Class,2016,19999,Automatic,30422,Diesel,145,56.5,2.1
 GL Class,2015,15499,Automatic,45132,Diesel,125,56.5,2.1
 A Class,2017,13499,Manual,26402,Diesel,145,72.4,1.5
 C Class,2016,19450,Manual,17097,Diesel,30,65.7,2.1
 C Class,2017,21535,Automatic,21149,Diesel,145,65.7,2.1
 C Class,2017,20000,Manual,10500,Diesel,145,62.8,2.1
 A Class,2016,11849,Manual,27958,Diesel,0,80.7,1.5
 C Class,2016,15910,Automatic,71991,Diesel,30,64.2,2.1
 A Class,2015,12495,Automatic,24744,Diesel,125,50.4,1.5
 GL Class,2016,15999,Manual,30140,Diesel,30,64.2,2.1
 A Class,2016,14299,Automatic,45991,Diesel,20,74.3,1.5
 A Class,2017,16995,Automatic,22929,Diesel,145,68.9,2.1
 E Class,2016,19999,Automatic,16137,Diesel,30,65.7,2.0
 E Class,2016,19200,Automatic,27064,Diesel,145,54.3,3.0
 A Class,2019,20999,Manual,440,Petrol,145,45.6,1.3
 CL Class,2015,23499,Automatic,58786,Petrol,200,39.8,2.0
 GL Class,2015,15799,Automatic,27713,Diesel,20,67.3,2.1
 A Class,2016,14999,Manual,17971,Petrol,125,51.4,1.6
 A Class,2015,10799,Manual,46966,Petrol,125,51.4,1.6
 A Class,2016,17962,Manual,17502,Petrol,200,41.5,2.0
 A Class,2014,10775,Automatic,57456,Diesel,20,68.9,2.1
 E Class,2013,12460,Automatic,47951,Diesel,160,53.5,2.1
 GL Class,2015,22806,Automatic,42332,Petrol,235,37.7,2.0
 C Class,2016,14499,Automatic,33036,Diesel,20,65.7,2.1
 A Class,2014,12670,Manual,41700,Diesel,30,62.8,2.1
 A Class,2016,11999,Manual,46183,Diesel,20,72.4,1.5
 E Class,2012,8500,Automatic,94871,Diesel,200,47.1,3.0
 C Class,2018,23400,Automatic,9861,Petrol,145,46.3,1.5
 C Class,2014,10999,Automatic,53386,Diesel,145,56.5,2.1
 CL Class,2017,16799,Manual,17749,Diesel,145,67.3,2.1
 A Class,2015,12699,Manual,34950,Diesel,20,70.6,1.5
 C Class,2015,16499,Automatic,31063,Hybrid,0,76.4,2.1
 A Class,2017,19300,Automatic,25838,Diesel,20,67.3,2.1
 A Class,2017,15088,Manual,13837,Diesel,145,68.9,1.5
 E Class,2015,14490,Automatic,63000,Diesel,125,56.5,2.1
 GL Class,2015,16990,Automatic,45000,Diesel,125,55.4,2.1
 C Class,2015,13990,Automatic,71000,Diesel,30,61.4,2.1
 E Class,2013,12990,Automatic,56000,Diesel,200,47.1,3.0
 A Class,2016,13490,Automatic,39000,Diesel,20,74.3,1.5
 C Class,2014,11990,Automatic,50000,Diesel,20,65.7,2.1
 E Class,2013,11490,Automatic,50000,Diesel,145,54.3,2.1
 C Class,2016,18990,Automatic,23000,Diesel,30,64.2,2.1
 C Class,2015,13490,Automatic,52000,Petrol,125,52.3,2.0
 E Class,2013,12990,Automatic,67000,Diesel,200,47.1,3.0
 B Class,2013,8990,Automatic,52000,Diesel,30,60.1,1.8
 C Class,2017,20990,Automatic,29000,Diesel,145,58.9,2.1
 CL Class,2016,14990,Automatic,35000,Diesel,20,67.3,2.1
 C Class,2017,15990,Automatic,53000,Diesel,145,64.2,2.1
 C Class,2014,12295,Automatic,32391,Petrol,160,44.8,1.6
 C Class,2016,16000,Manual,39877,Diesel,30,65.7,1.6
 C Class,2016,14299,Manual,34246,Diesel,20,65.7,2.1
 E Class,2015,14995,Automatic,48641,Diesel,125,61.4,2.1
 A Class,2017,14799,Manual,25522,Diesel,145,68.9,1.5
 C Class,2016,14499,Manual,11638,Diesel,20,70.6,2.1
 A Class,2018,17399,Automatic,12564,Diesel,145,68.9,2.1
 C Class,2017,18865,Automatic,15021,Diesel,145,64.2,2.1
 E Class,2015,16350,Automatic,24041,Diesel,145,56.5,2.1
 GL Class,2017,29300,Automatic,28871,Diesel,145,45.6,3.0
 A Class,2017,12999,Manual,40563,Diesel,145,72.4,1.5
 C Class,2017,16958,Automatic,49243,Diesel,30,61.4,2.1
 C Class,2016,15999,Automatic,41614,Diesel,20,64.2,2.1
 CL Class,2016,16989,Manual,34726,Petrol,125,51.4,1.6
 C Class,2014,14999,Automatic,42256,Diesel,20,64.2,2.1
 A Class,2017,15035,Automatic,28913,Diesel,145,74.3,1.5
 A Class,2018,21999,Automatic,5567,Petrol,145,53.3,1.3
 C Class,2017,13499,Manual,23001,Petrol,125,53.3,2.0
 C Class,2013,10190,Automatic,60841,Diesel,145,53.3,2.1
 GLA Class,2016,18700,Semi-Auto,25071,Diesel,125,56.5,2.1
 GL Class,2016,16499,Automatic,35333,Diesel,30,64.2,2.1
 A Class,2014,11949,Automatic,62155,Diesel,30,64.2,1.8
 CL Class,2013,12202,Manual,69008,Petrol,125,50.4,1.6
 E Class,2013,10636,Automatic,58811,Petrol,200,42.2,1.8
 C Class,2016,19499,Automatic,40313,Hybrid,0,134.5,2.0
 C Class,2016,21499,Automatic,26741,Diesel,30,65.7,2.1
 A Class,2018,17799,Automatic,10172,Petrol,145,53.3,1.3
 E Class,2017,24799,Automatic,7501,Diesel,145,57.7,2.0
 A Class,2016,14499,Manual,22181,Diesel,20,68.9,1.5
 C Class,2016,15999,Automatic,59211,Hybrid,0,134.5,2.0
 E Class,2013,11229,Automatic,48684,Diesel,125,58.9,2.1
 C Class,2013,10999,Automatic,49085,Diesel,145,53.3,2.1
 C Class,2016,18499,Automatic,28696,Hybrid,0,134.5,2.0
 CL Class,2016,21999,Automatic,11186,Petrol,160,46.3,2.0
 A Class,2014,12799,Automatic,23657,Diesel,20,68.9,2.1
 M Class,2012,15299,Automatic,54632,Diesel,200,44.8,2.1
 C Class,2016,17999,Automatic,43003,Hybrid,0,74.3,2.1
 GL Class,2014,13421,Automatic,66010,Diesel,145,55.4,2.1
 C Class,2016,16199,Automatic,35822,Diesel,20,64.2,2.1
 C Class,2017,17488,Automatic,29645,Petrol,125,52.3,2.0
 A Class,2015,12199,Manual,34849,Diesel,30,62.8,2.1
 A Class,2013,10349,Automatic,50512,Petrol,145,50.4,1.6
 E Class,2017,20274,Automatic,45186,Diesel,145,70.6,2.0
 C Class,2017,15999,Automatic,24518,Diesel,145,65.7,2.1
 C Class,2015,17130,Automatic,59549,Hybrid,0,76.4,2.1
 C Class,2013,21999,Automatic,41866,Petrol,570,23.5,6.2
 E Class,2016,15858,Automatic,64126,Diesel,20,72.4,2.0
 C Class,2016,16341,Automatic,61225,Hybrid,0,134.5,2.0
 B Class,2017,11849,Automatic,70371,Diesel,145,68.9,2.1
 A Class,2016,13499,Manual,28121,Diesel,30,65.7,2.1
 GLA Class,2014,16889,Automatic,57706,Diesel,150,55.4,2.1
 CL Class,2015,17399,Automatic,14339,Diesel,20,62.8,2.1
 C Class,2015,14999,Automatic,52500,Diesel,30,64.2,2.1
 C Class,2014,11999,Automatic,50416,Diesel,145,53.3,2.1
 GL Class,2017,19299,Automatic,20117,Diesel,145,64.2,2.1
 C Class,2017,18728,Automatic,23683,Petrol,125,51.4,2.0
 A Class,2016,14995,Automatic,27270,Diesel,20,74.3,1.5
 GL Class,2016,17999,Automatic,26511,Diesel,125,56.5,2.1
 C Class,2017,20200,Automatic,25449,Diesel,145,67.3,2.1
 C Class,2015,15800,Automatic,46959,Hybrid,0,76.4,2.1
 GLA Class,2015,27444,Automatic,26177,Petrol,240,37.7,2.0
 C Class,2018,26998,Automatic,15696,Petrol,150,44.1,2.0
 B Class,2015,13998,Automatic,34739,Diesel,125,56.5,2.1
 E Class,2010,8850,Automatic,64723,Diesel,200,45.6,3.0
 A Class,2016,13119,Manual,20765,Petrol,125,51.4,1.6
 A Class,2018,18249,Automatic,8074,Diesel,145,68.9,2.1
 A Class,2013,9499,Automatic,67581,Diesel,30,65.7,1.8
 C Class,2012,9124,Automatic,60586,Diesel,145,56.5,2.1
 A Class,2017,13849,Manual,18600,Diesel,145,68.9,1.5
 GL Class,2015,18199,Automatic,21210,Diesel,125,56.5,2.1
 GL Class,2014,15965,Automatic,34534,Petrol,200,42.8,2.0
 SLK,2012,10499,Automatic,47800,Diesel,145,56.5,2.1
 E Class,2017,18999,Automatic,36738,Diesel,145,65.7,2.0
 C Class,2016,15999,Automatic,44617,Diesel,30,64.2,2.1
 C Class,2015,13599,Automatic,44598,Diesel,30,64.2,2.1
 A Class,2016,13499,Manual,19043,Diesel,20,72.4,1.5
 C Class,2015,15604,Manual,31435,Diesel,30,64.2,2.1
 C Class,2014,11750,Automatic,47183,Diesel,145,56.5,2.1
 C Class,2012,7573,Manual,59512,Petrol,200,42.2,1.8
 A Class,2019,23498,Automatic,4000,Diesel,145,56.5,2.0
 C Class,2017,21998,Automatic,19242,Diesel,145,67.3,2.1
 E Class,2017,19498,Automatic,40470,Diesel,20,72.4,2.0
 E Class,2017,22998,Automatic,27542,Diesel,30,65.7,2.0
 GLA Class,2016,19998,Automatic,32501,Diesel,125,56.5,2.1
 E Class,2017,24248,Automatic,31000,Diesel,30,70.6,2.0
 E Class,2016,18498,Automatic,39947,Diesel,145,56.5,2.1
 C Class,2017,18998,Automatic,42986,Diesel,145,61.4,2.1
 GLE Class,2017,38248,Automatic,19300,Diesel,145,39.2,3.0
 G Class,2020,154998,Automatic,3000,Petrol,150,21.4,4.0
 GLA Class,2016,19498,Automatic,13763,Diesel,125,56.5,2.1
 C Class,2019,27498,Automatic,41,Petrol,150,47.1,1.5
 A Class,2017,19998,Automatic,37572,Petrol,150,45.6,2.0
 SL CLASS,2017,20498,Automatic,27474,Diesel,150,70.6,2.1
 A Class,2014,10498,Manual,73000,Diesel,0,78.5,1.5
 C Class,2017,16798,Automatic,37158,Diesel,20,64.2,2.1
 V Class,2019,36998,Automatic,5500,Diesel,145,45.6,2.1
 A Class,2020,25998,Manual,1000,Petrol,145,44.8,1.3
 E Class,2020,43498,Automatic,1000,Diesel,145,41.5,2.9
 C Class,2017,19498,Automatic,27236,Diesel,30,64.2,2.1
 V Class,2018,36498,Automatic,20527,Diesel,145,45.6,2.1
 CLA Class,2020,29498,Automatic,1000,Petrol,145,44.8,1.3
 GLA Class,2020,27498,Automatic,1000,Petrol,145,37.2,1.6
 GLC Class,2017,25498,Automatic,52554,Diesel,125,56.5,2.1
 GLC Class,2020,42998,Automatic,1000,Petrol,145,31.7,2.0
 C Class,2020,34498,Automatic,3000,Diesel,145,61.4,2.0
 C Class,2020,33998,Automatic,2000,Diesel,145,64.2,2.0
 GLE Class,2020,53998,Automatic,1000,Diesel,145,32.8,2.9
 GLA Class,2020,25748,Automatic,1000,Petrol,145,37.2,1.6
 GLC Class,2020,39998,Automatic,1000,Petrol,145,32.1,2.0
 C Class,2020,33998,Automatic,2000,Diesel,145,61.4,2.0
 GLC Class,2017,31248,Automatic,34444,Diesel,145,56.5,2.1
 C Class,2019,24748,Automatic,13479,Petrol,145,47.1,1.5
 A Class,2017,15978,Automatic,16500,Diesel,145,74.3,1.5
 GLC Class,2017,30998,Automatic,26865,Diesel,150,56.5,2.1
 GLS Class,2020,67899,Automatic,1000,Diesel,150,30.4,2.9
 A Class,2018,17998,Automatic,15724,Diesel,145,70.6,2.1
 GLC Class,2016,26498,Automatic,30000,Diesel,125,56.5,2.1
 GLC Class,2016,23988,Automatic,42045,Diesel,125,56.5,2.1
 A Class,2017,18998,Manual,22199,Diesel,145,62.8,2.1
 C Class,2017,21498,Automatic,26145,Diesel,30,61.4,2.1
 E Class,2017,21498,Automatic,23084,Diesel,150,61.4,2.0
 B Class,2018,19998,Automatic,4340,Diesel,145,68.9,2.1
 C Class,2016,19998,Automatic,40500,Hybrid,0,134.5,2.0
 C Class,2019,31248,Automatic,4000,Diesel,145,64.2,2.0
 GLC Class,2016,22248,Automatic,32726,Diesel,125,56.5,2.1
 A Class,2020,26498,Automatic,2000,Diesel,145,47.9,1.5
 C Class,2015,10499,Automatic,79520,Diesel,145,53.3,2.1
 C Class,2016,19599,Automatic,38154,Hybrid,0,74.3,2.1
 A Class,2017,16475,Manual,17500,Diesel,145,62.8,2.1
 B Class,2016,12499,Manual,11219,Diesel,20,68.9,1.5
 B Class,2016,11799,Manual,27421,Diesel,20,68.9,1.5
 C Class,2017,16999,Manual,12146,Diesel,20,70.6,1.6
 A Class,2016,13299,Manual,35883,Diesel,20,72.4,1.5
 E Class,2016,16999,Automatic,58280,Diesel,20,72.4,2.0
 B Class,2013,8899,Automatic,47000,Petrol,145,47.9,1.6
 A Class,2019,18798,Automatic,11288,Diesel,145,68.9,1.5
 A Class,2017,19998,Automatic,22755,Petrol,145,45.6,2.0
 CLA Class,2020,29998,Automatic,1000,Petrol,145,44.8,1.3
 E Class,2020,50998,Automatic,2000,Diesel,145,47.1,2.9
 A Class,2019,19498,Automatic,6453,Diesel,145,68.9,1.5
 GLC Class,2017,23248,Automatic,22623,Diesel,125,56.5,2.1
 C Class,2018,19798,Automatic,38508,Diesel,145,61.4,2.1
 A Class,2017,26498,Automatic,33133,Petrol,200,40.9,2.0
 E Class,2020,45498,Automatic,1000,Diesel,145,42.8,2.9
 C Class,2019,29498,Automatic,1000,Petrol,145,46.3,1.5
 A Class,2019,24998,Automatic,3000,Diesel,145,62.8,1.5
 B Class,2019,25948,Automatic,3000,Petrol,145,44.8,1.3
 GLE Class,2017,28498,Automatic,34236,Diesel,145,42.8,3.0
 E Class,2020,37998,Automatic,1000,Diesel,145,70.6,2.0
 GL Class,2015,16799,Automatic,40659,Diesel,125,56.5,2.1
 A Class,2013,12842,Manual,16311,Petrol,145,48.7,1.6
 CL Class,2018,23500,Automatic,22741,Diesel,145,52.3,2.1
 E Class,2016,18799,Automatic,44739,Diesel,30,65.7,2.0
 A Class,2016,12999,Manual,22786,Diesel,0,80.7,1.5
 E Class,2013,12499,Automatic,18061,Diesel,125,58.9,2.1
 GL Class,2015,15999,Automatic,42073,Diesel,125,55.4,2.1
 CL Class,2016,17999,Automatic,18212,Diesel,20,68.9,2.1
 C Class,2015,13854,Automatic,75306,Diesel,30,64.2,2.1
 GLA Class,2015,16998,Automatic,28957,Diesel,125,55.4,2.1
 A Class,2017,17498,Automatic,15665,Diesel,145,68.9,2.1
 E Class,2017,21998,Automatic,21707,Diesel,145,61.4,2.0
 GLS Class,2017,39498,Automatic,25605,Diesel,145,37.2,3.0
 C Class,2019,24998,Automatic,2073,Petrol,145,45.6,1.5
 E Class,2017,22498,Automatic,25827,Diesel,145,61.4,2.0
 E Class,2017,20498,Automatic,18330,Diesel,145,72.4,2.0
 S Class,2018,53000,Automatic,2001,Petrol,145,40.9,3.0
 C Class,2019,27998,Automatic,5144,Diesel,145,56.5,2.0
 B Class,2018,17498,Automatic,9700,Diesel,145,68.9,2.1
 C Class,2017,21998,Automatic,30633,Diesel,30,61.4,2.1
 A Class,2018,16740,Automatic,23000,Diesel,150,74.3,1.5
 A Class,2016,13940,Manual,37531,Diesel,20,68.9,1.5
 CLS Class,2017,20790,Automatic,37150,Diesel,145,57.7,2.1
 B Class,2016,11490,Manual,58784,Diesel,30,65.7,2.1
 C Class,2016,13490,Automatic,99217,Diesel,125,60.1,2.1
 CL Class,2014,21970,Automatic,58114,Petrol,200,39.8,2.0
 A Class,2018,16970,Manual,11447,Petrol,145,49.6,1.6
 GLA Class,2016,16490,Automatic,60126,Diesel,125,56.5,2.1
 GLA Class,2017,16490,Automatic,40045,Diesel,20,67.3,2.1
 C Class,2008,5780,Automatic,67979,Petrol,260,34.9,1.8
 M Class,2014,16940,Automatic,74869,Diesel,205,44.8,2.1
 B Class,2015,11440,Automatic,63000,Diesel,20,68.9,2.1
 C Class,2013,8940,Automatic,66869,Diesel,125,57.7,2.1
 CL Class,2016,14840,Automatic,73670,Diesel,20,70.6,2.1
 B Class,2017,13640,Automatic,52045,Diesel,20,67.3,2.1
 GLC Class,2016,19970,Automatic,67286,Diesel,125,56.5,2.1
 A Class,2014,13470,Automatic,31537,Diesel,30,64.2,1.8
 E Class,2017,17989,Automatic,58463,Diesel,20,67.3,2.0
 M Class,2015,19940,Automatic,50408,Diesel,200,39.2,2.1
 C Class,2018,17470,Automatic,22345,Diesel,145,65.7,1.6
 CL Class,2016,17970,Semi-Auto,32517,Diesel,20,67.3,2.1
 E Class,2016,18740,Automatic,12600,Diesel,160,52.3,3.0
 GLC Class,2018,24970,Automatic,19360,Diesel,145,56.5,2.1
 E Class,2016,14670,Automatic,62119,Diesel,125,60.1,2.1
 A Class,2015,14270,Semi-Auto,51364,Diesel,20,68.9,2.1
 E Class,2018,28970,Automatic,10310,Diesel,150,57.7,2.0
 E Class,2017,31997,Automatic,13553,Petrol,145,33.6,3.0
 C Class,2010,4495,Automatic,106032,Petrol,205,39.8,1.8
 GLA Class,2015,13970,Semi-Auto,70000,Diesel,20,62.8,2.1
 C Class,2015,14900,Automatic,35553,Diesel,20,65.7,2.1
 E Class,2013,13790,Automatic,33516,Diesel,160,49.6,3.0
 GLA Class,2015,15490,Manual,31978,Diesel,20,64.2,2.1
 GLA Class,2016,16490,Automatic,26145,Diesel,30,64.2,2.1
 CLA Class,2017,17590,Automatic,53159,Diesel,125,58.9,2.1
 GL Class,2017,19299,Automatic,15309,Diesel,145,64.2,2.1
 A Class,2013,8491,Automatic,97000,Diesel,30,65.7,1.8
 A Class,2015,8491,Manual,124000,Diesel,20,70.6,1.5
 E Class,2017,15491,Automatic,128000,Diesel,150,65.7,2.0
 C Class,2014,10393,Automatic,140000,Diesel,30,62.8,2.1
 C Class,2015,9793,Manual,113000,Diesel,20,70.6,2.1
 C Class,2015,11591,Manual,94000,Diesel,20,68.9,2.1
 C Class,2015,9791,Manual,90000,Diesel,20,65.7,2.1
 C Class,2015,10791,Manual,129000,Diesel,20,68.9,2.1
 A Class,2017,11393,Manual,103000,Diesel,20,68.9,1.5
 A Class,2016,13740,Semi-Auto,44062,Petrol,125,53.3,1.6
 A Class,2012,11940,Automatic,46000,Diesel,30,64.2,2.1
 C Class,2017,14670,Automatic,51406,Diesel,150,64.2,2.1
 C Class,2015,15970,Automatic,81423,Diesel,30,64.2,2.1
 GLA Class,2017,18470,Automatic,24928,Petrol,145,48.7,1.6
 A Class,2016,9891,Manual,116000,Diesel,20,68.9,2.1
 A Class,2015,7792,Manual,138000,Diesel,20,68.9,2.1
 C Class,2016,12392,Automatic,124000,Diesel,20,64.2,2.1
 CLA Class,2015,11493,Manual,120000,Diesel,20,65.7,2.1
 C Class,2017,13392,Automatic,102000,Diesel,30,64.2,2.1
 C Class,2015,9793,Manual,113000,Diesel,20,70.6,2.1
 CLA Class,2016,10993,Manual,91000,Diesel,20,67.3,2.1
 A Class,2013,8491,Automatic,97000,Diesel,30,65.7,1.8
 C Class,2016,11393,Automatic,128000,Diesel,20,64.2,2.1
 C Class,2015,8692,Manual,150000,Diesel,20,68.9,2.1
 C Class,2010,5993,Automatic,109000,Diesel,265,42.8,3.0
 GL Class,2015,17399,Automatic,23117,Diesel,125,55.4,2.1
 C Class,2016,14649,Manual,40049,Diesel,20,70.6,1.6
 A Class,2015,20749,Automatic,43509,Petrol,205,40.9,2.0
 C Class,2017,14749,Manual,46526,Diesel,20,70.6,1.6
 A Class,2016,9891,Manual,116000,Diesel,20,68.9,2.1
 A Class,2013,7992,Manual,106000,Diesel,30,62.8,1.8
 A Class,2016,9391,Manual,108000,Diesel,20,72.4,1.5
 A Class,2015,10491,Automatic,94000,Diesel,20,70.6,2.1
 E Class,2015,10991,Manual,110000,Diesel,125,60.1,2.1
 C Class,2015,11591,Manual,94000,Diesel,20,68.9,2.1
 A Class,2016,10493,Manual,99000,Diesel,30,65.7,2.1
 A Class,2017,11393,Manual,103000,Diesel,20,68.9,1.5
 A Class,2013,8492,Manual,105000,Diesel,30,62.8,1.8
 A Class,2015,8491,Manual,124000,Diesel,20,70.6,1.5
 C Class,2014,10393,Automatic,140000,Diesel,30,62.8,2.1
 B Class,2009,3994,Manual,64000,Diesel,145,52.3,2.0
 C Class,2015,9392,Manual,108000,Diesel,20,70.6,2.1
 C Class,2015,10791,Manual,129000,Diesel,20,68.9,2.1
 C Class,2015,9791,Manual,90000,Diesel,20,65.7,2.1
 C Class,2014,15399,Automatic,20047,Petrol,125,52.3,2.0
 A Class,2017,16199,Automatic,35969,Diesel,145,74.3,1.5
 C Class,2017,18999,Automatic,23555,Diesel,145,61.4,2.1
 A Class,2017,16799,Manual,14129,Petrol,145,49.6,1.6
 E Class,2013,11119,Automatic,62947,Diesel,125,58.9,2.1
 A Class,2015,11479,Manual,84521,Diesel,30,62.8,2.1
 A Class,2016,17999,Automatic,13660,Petrol,125,52.3,1.6
 C Class,2018,19949,Automatic,28059,Diesel,145,61.4,2.1
 A Class,2016,15650,Automatic,31976,Diesel,20,74.3,1.5
 A Class,2014,10649,Manual,44140,Diesel,0,78.5,1.5
 A Class,2018,15799,Automatic,24969,Diesel,145,70.6,2.1
 A Class,2017,15499,Manual,20645,Diesel,145,68.9,1.5
 A Class,2018,17999,Automatic,12168,Diesel,145,68.9,2.1
 C Class,2018,24499,Automatic,11881,Diesel,145,58.9,2.1
 GLC Class,2017,25998,Automatic,35224,Diesel,125,56.5,2.1
 C Class,2017,24948,Automatic,10597,Diesel,145,65.7,2.1
 A Class,2017,17498,Automatic,48931,Diesel,20,68.9,2.1
 C Class,2017,20988,Automatic,15072,Diesel,30,64.2,1.6
 C Class,2017,24998,Automatic,20118,Petrol,160,43.5,2.0
 A Class,2016,14999,Automatic,28201,Petrol,125,52.3,1.6
 A Class,2018,16699,Manual,14779,Petrol,145,51.4,1.6
 E Class,2016,14999,Automatic,67162,Diesel,125,61.4,2.1
 A Class,2017,14599,Manual,13869,Diesel,145,80.7,1.5
 C Class,2015,13999,Automatic,42492,Diesel,20,65.7,2.1
 A Class,2018,15799,Automatic,22971,Diesel,145,70.6,2.1
 A Class,2016,13599,Automatic,29214,Petrol,125,53.3,1.6
 GL Class,2017,19499,Automatic,18345,Diesel,145,67.3,2.1
 E Class,2013,12299,Automatic,88991,Diesel,200,47.1,3.0
 A Class,2015,11499,Automatic,40373,Diesel,0,70.6,1.5
 C Class,2018,18699,Automatic,37763,Diesel,145,61.4,2.1
 A Class,2017,15993,Automatic,9756,Diesel,145,74.3,1.5
 GL Class,2018,18258,Manual,24166,Petrol,145,48.7,1.6
 C Class,2015,20000,Automatic,12050,Diesel,30,64.2,2.1
 C Class,2017,21499,Automatic,11136,Diesel,145,61.4,2.1
 C Class,2018,21498,Automatic,12123,Diesel,145,60.1,2.1
 E Class,2018,22999,Automatic,14995,Diesel,145,61.4,2.0
 C Class,2017,17999,Automatic,49859,Hybrid,135,78.5,2.1
 A Class,2017,15499,Manual,23697,Diesel,145,68.9,1.5
 C Class,2013,8751,Automatic,69493,Diesel,145,56.5,2.1
 CL Class,2018,16499,Automatic,76640,Diesel,145,70.6,2.1
 GL Class,2017,24999,Automatic,25462,Diesel,145,56.5,2.1
 A Class,2017,13499,Automatic,48866,Diesel,0,76.4,1.5
 A Class,2017,17295,Automatic,15686,Petrol,145,53.3,1.6
 A Class,2017,14999,Manual,31350,Diesel,145,68.9,1.5
 E Class,2006,2995,Automatic,137827,Diesel,325,34.9,3.0
 C Class,2008,4295,Automatic,112455,Diesel,260,42.2,2.1
 C Class,2015,16395,Automatic,44086,Diesel,125,60.1,2.1
 M Class,2013,16490,Automatic,70710,Diesel,300,39.2,3.0
 C Class,2015,12490,Manual,68600,Diesel,20,68.9,2.1
 C Class,2010,4990,Manual,97717,Petrol,200,43.5,1.6
 E Class,2014,11990,Automatic,68835,Diesel,125,58.9,2.1
 E Class,2015,27985,Automatic,40988,Petrol,565,29.1,5.5
 C Class,2013,9685,Automatic,76950,Diesel,145,53.3,2.1
 A Class,2017,12988,Automatic,44941,Diesel,20,74.3,1.5
 C Class,2016,16499,Automatic,28392,Diesel,30,62.8,2.1
 E Class,2011,11230,Automatic,47516,Diesel,235,44.1,3.0
 C Class,2016,16326,Automatic,52819,Hybrid,0,134.5,2.0
 E Class,2017,21999,Automatic,11330,Diesel,30,61.4,2.0
 C Class,2018,20299,Automatic,11498,Diesel,145,61.4,2.1
 A Class,2018,17599,Automatic,16371,Diesel,145,65.7,1.5
 GL Class,2016,19699,Automatic,16489,Diesel,125,56.5,2.1
 E Class,2017,17999,Automatic,41105,Diesel,145,72.4,2.0
 A Class,2016,16699,Manual,23052,Diesel,20,68.9,1.5
 B Class,2015,10999,Automatic,54349,Diesel,30,60.1,1.8
 A Class,2017,16999,Manual,8771,Diesel,145,68.9,1.5
 CL Class,2016,17499,Automatic,50303,Diesel,20,70.6,2.1
 A Class,2016,13999,Manual,34033,Diesel,20,68.9,1.5
 A Class,2016,14899,Manual,17204,Diesel,20,68.9,1.5
 A Class,2015,14599,Automatic,19227,Diesel,20,70.6,2.1
 A Class,2018,17244,Automatic,30817,Diesel,145,65.7,1.5
 B Class,2018,18999,Automatic,9321,Diesel,145,56.5,2.1
 C Class,2016,17999,Automatic,42569,Diesel,30,61.4,2.1
 C Class,2014,15999,Automatic,31690,Diesel,30,64.2,2.1
 A Class,2013,11799,Automatic,18487,Petrol,125,52.3,1.6
 GLE Class,2019,43900,Automatic,31,Diesel,150,36.7,2.0
 C Class,2016,20191,Automatic,47651,Diesel,30,65.7,2.1
 GLC Class,2019,34400,Automatic,6940,Diesel,145,44.8,2.0
 A Class,2019,97900,Automatic,163,Petrol,145,30.1,4.0
 A Class,2017,16499,Automatic,40381,Diesel,20,74.3,1.5
 A Class,2015,12199,Automatic,42624,Diesel,20,68.9,2.1
 C Class,2016,15999,Automatic,37982,Petrol,125,52.3,2.0
