model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Octavia,2016,12899,Manual,49455,Diesel,30,64.2,2.0
 Superb,2020,28999,Semi-Auto,350,Diesel,145,47.1,2.0
 Fabia,2020,14799,Manual,100,Petrol,145,50.4,1.0
 Octavia,2020,17299,Manual,200,Petrol,145,51.4,1.5
 Octavia,2019,18195,Manual,5000,Petrol,145,48.7,1.5
 Octavia,2017,14350,Manual,28984,Diesel,125,58.9,2.0
 Karoq,2018,21750,Automatic,12981,Petrol,145,51.4,1.5
 Fabia,2017,7950,Manual,27250,Petrol,145,57.7,1.0
 Octavia,2018,20750,Manual,11877,Petrol,145,42.8,2.0
 Octavia,2016,15275,Semi-Auto,28496,Petrol,160,44.1,2.0
 Octavia,2017,16575,Semi-Auto,34073,Diesel,145,57.7,2.0
 Karoq,2019,23725,Automatic,3619,Diesel,145,47.1,1.6
 Rapid,2016,7200,Manual,36826,Diesel,0,78.5,1.4
 Kamiq,2020,20499,Semi-Auto,4000,Petrol,145,44.1,1.5
 Kamiq,2020,18499,Manual,2046,Petrol,145,47.1,1.5
 Octavia,2019,13816,Semi-Auto,14239,Petrol,145,61.4,1.0
 Karoq,2018,17688,Manual,14595,Petrol,145,52.3,1.0
 Citigo,2017,6695,Manual,15500,Petrol,145,64.2,1.0
 Octavia,2019,16495,Automatic,4286,Diesel,145,70.6,1.6
 Kodiaq,2019,34995,Automatic,6000,Diesel,145,39.2,2.0
 Rapid,2017,8495,Manual,50000,Diesel,145,74.3,1.6
 Citigo,2016,6690,Manual,13473,Petrol,20,62.8,1.0
 Fabia,2019,9290,Manual,9211,Petrol,145,57.7,1.0
 Citigo,2016,5990,Manual,47325,Petrol,20,62.8,1.0
 Rapid,2018,8690,Manual,11724,Petrol,145,58.9,1.0
 Karoq,2018,17995,Manual,12670,Petrol,145,52.3,1.5
 Yeti Outdoor,2014,9995,Semi-Auto,46000,Petrol,160,44.8,1.2
 Yeti Outdoor,2015,10195,Semi-Auto,61200,Diesel,200,44.8,2.0
 Octavia,2019,13995,Semi-Auto,15282,Diesel,150,72.4,1.6
 Kodiaq,2020,34995,Automatic,6000,Diesel,150,39.2,2.0
 Yeti Outdoor,2017,13495,Semi-Auto,23470,Petrol,150,51.4,1.2
 Rapid,2013,5495,Manual,56000,Diesel,20,72.4,1.6
 Rapid,2014,5495,Manual,39180,Petrol,30,57.6,1.2
 Rapid,2018,8895,Manual,13846,Petrol,145,61.4,1.0
 Fabia,2019,12990,Semi-Auto,15245,Petrol,145,60.1,1.0
 Fabia,2019,10990,Manual,14315,Petrol,145,57.7,1.0
 Fabia,2019,8790,Manual,12986,Petrol,145,57.7,1.0
 Yeti Outdoor,2017,14490,Manual,28244,Petrol,125,51.4,1.2
 Superb,2019,23990,Semi-Auto,2569,Petrol,145,36.7,1.5
 Superb,2019,26495,Semi-Auto,6002,Petrol,145,38.7,2.0
 Citigo,2017,6895,Manual,17144,Petrol,145,64.2,1.0
 Fabia,2019,11095,Manual,6180,Petrol,145,61.4,1.0
 Yeti Outdoor,2017,12495,Semi-Auto,45350,Petrol,150,51.4,1.2
 Fabia,2018,10295,Manual,17000,Petrol,150,64.2,1.0
 Kodiaq,2018,19495,Manual,13675,Diesel,150,52.3,2.0
 Octavia,2016,13500,Manual,44712,Diesel,30,62.8,2.0
 Superb,2017,14900,Manual,33600,Diesel,145,64.2,1.6
 Fabia,2019,8495,Manual,9818,Petrol,145,57.7,1.0
 Fabia,2019,12495,Semi-Auto,8652,Petrol,145,60.1,1.0
 Octavia,2019,14946,Semi-Auto,13646,Diesel,145,70.6,1.6
 Fabia,2019,8290,Manual,13773,Petrol,145,57.7,1.0
 Yeti,2016,12395,Manual,14334,Petrol,125,51.4,1.2
 Superb,2018,22895,Semi-Auto,3489,Petrol,145,39.8,2.0
 Karoq,2019,19619,Automatic,2226,Diesel,145,47.9,1.6
 Yeti,2015,9500,Manual,36671,Petrol,160,46.3,1.2
 Yeti Outdoor,2017,14111,Semi-Auto,24502,Petrol,125,51.4,1.2
 Yeti Outdoor,2017,13922,Semi-Auto,11373,Petrol,150,51.4,1.2
 Fabia,2015,8999,Semi-Auto,31291,Petrol,20,60.1,1.2
 Fabia,2020,13299,Manual,100,Petrol,145,51.4,1.0
 Octavia,2015,11795,Semi-Auto,32000,Petrol,30,56.5,1.4
 Octavia,2018,14695,Semi-Auto,7318,Petrol,145,56.5,1.4
 Superb,2016,16790,Semi-Auto,30550,Diesel,30,61.4,2.0
 Octavia,2018,17490,Manual,13825,Petrol,150,43.5,2.0
 Fabia,2014,4990,Manual,45500,Petrol,125,49.6,1.2
 Octavia,2017,18900,Semi-Auto,13540,Petrol,165,44.1,2.0
 Yeti,2014,8250,Manual,45505,Diesel,145,55.4,2.0
 Yeti,2014,6700,Manual,57801,Diesel,30,61.4,1.6
 Superb,2018,18995,Semi-Auto,26681,Diesel,150,62.8,2.0
 Yeti Outdoor,2015,7995,Manual,60120,Petrol,165,46.3,1.2
 Superb,2019,17995,Semi-Auto,888,Petrol,145,36.7,1.5
 Octavia,2017,13495,Semi-Auto,9945,Petrol,145,58.9,1.0
 Yeti Outdoor,2017,13795,Manual,12999,Petrol,145,51.4,1.2
 Citigo,2019,10495,Manual,5050,Petrol,150,67.3,1.0
 Superb,2017,14490,Semi-Auto,53750,Diesel,145,62.8,2.0
 Superb,2016,15990,Manual,22550,Diesel,20,67.3,2.0
 Superb,2018,15990,Semi-Auto,48200,Diesel,145,61.4,2.0
 Octavia,2019,14595,Semi-Auto,10112,Diesel,145,72.4,1.6
 Superb,2019,22495,Automatic,6000,Diesel,145,47.9,1.6
 Yeti Outdoor,2017,13495,Semi-Auto,29738,Petrol,125,51.4,1.2
 Fabia,2016,8495,Manual,16676,Petrol,20,58.8,1.2
 Citigo,2018,6995,Manual,19752,Petrol,150,64.2,1.0
 Octavia,2018,17990,Semi-Auto,19775,Petrol,150,42.8,2.0
 Yeti,2014,6990,Manual,72500,Diesel,150,55.4,2.0
 Citigo,2016,6690,Manual,21900,Petrol,20,62.8,1.0
 Yeti Outdoor,2017,12399,Manual,9200,Petrol,125,51.4,1.2
 Fabia,2017,9199,Manual,17325,Petrol,150,64.2,1.0
 Octavia,2017,10380,Manual,31506,Diesel,0,72.4,1.6
 Karoq,2018,19050,Manual,8936,Petrol,145,51.4,1.5
 Octavia,2019,14295,Semi-Auto,7700,Petrol,145,61.4,1.0
 Fabia,2019,13495,Manual,5000,Petrol,145,52.3,1.0
 Fabia,2017,8995,Manual,30000,Petrol,150,60.1,1.2
 Fabia,2017,9495,Manual,24735,Petrol,150,64.2,1.0
 Fabia,2017,9495,Manual,17963,Petrol,145,64.2,1.0
 Citigo,2018,8995,Manual,7802,Petrol,145,67.3,1.0
 Yeti Outdoor,2015,11345,Semi-Auto,31565,Petrol,125,51.4,1.2
 Fabia,2017,8495,Manual,36000,Petrol,145,64.2,1.0
 Fabia,2018,9795,Manual,13542,Petrol,145,64.2,1.0
 Octavia,2017,15790,Manual,37375,Diesel,145,62.8,2.0
 Octavia,2017,14990,Semi-Auto,44475,Petrol,145,42.8,2.0
 Octavia,2018,16290,Semi-Auto,41200,Petrol,145,44.1,2.0
 Fabia,2016,8490,Manual,44425,Petrol,20,58.9,1.2
 Superb,2017,14990,Semi-Auto,40100,Diesel,30,62.8,2.0
 Superb,2018,14990,Manual,24000,Diesel,145,65.7,2.0
 Fabia,2017,8490,Manual,34725,Petrol,145,64.2,1.0
 Kodiaq,2019,27495,Automatic,5500,Diesel,145,49.6,2.0
 Kodiaq,2017,18495,Manual,21154,Diesel,145,52.3,2.0
 Yeti Outdoor,2017,14695,Manual,18065,Petrol,145,51.4,1.2
 Kodiaq,2017,20295,Manual,23500,Petrol,145,40.9,1.4
 Kodiaq,2019,26295,Semi-Auto,9800,Diesel,145,44.8,2.0
 Superb,2018,19395,Automatic,3000,Petrol,145,36.7,1.5
 Superb,2019,20995,Semi-Auto,1720,Petrol,145,36.7,1.5
 Yeti Outdoor,2017,11995,Manual,43240,Petrol,125,51.4,1.2
 Fabia,2017,8295,Manual,16757,Petrol,20,60.1,1.2
 Yeti Outdoor,2017,13295,Semi-Auto,23333,Petrol,125,51.4,1.2
 Fabia,2017,8990,Manual,33042,Petrol,145,64.2,1.0
 Kodiaq,2017,21995,Semi-Auto,21185,Petrol,145,44.8,1.4
 Citigo,2017,6990,Manual,30242,Petrol,20,62.8,1.0
 Fabia,2016,10690,Semi-Auto,15339,Petrol,20,60.1,1.2
 Superb,2019,21990,Semi-Auto,2581,Petrol,145,36.7,1.5
 Kamiq,2019,18000,Manual,4000,Petrol,145,47.1,1.0
 Octavia,2019,23900,Semi-Auto,6000,Petrol,145,44.8,1.5
 Superb,2019,21900,Semi-Auto,6000,Diesel,145,47.9,1.6
 Octavia,2020,17000,Manual,3000,Petrol,145,52.3,1.0
 Octavia,2019,16900,Manual,5000,Diesel,145,56.5,1.6
 Scala,2019,18500,Semi-Auto,3500,Petrol,145,45.6,1.5
 Kodiaq,2019,21900,Automatic,13627,Petrol,145,34.0,1.5
 Citigo,2019,9399,Manual,4847,Petrol,150,65.7,1.0
 Yeti Outdoor,2017,12999,Manual,15020,Petrol,125,51.4,1.2
 Scala,2020,22500,Semi-Auto,3000,Petrol,150,44.8,1.5
 Octavia,2020,17500,Manual,3000,Diesel,150,57.7,1.6
 Kodiaq,2019,23000,Automatic,7822,Diesel,145,49.6,2.0
 Yeti Outdoor,2017,13900,Semi-Auto,24795,Petrol,125,51.4,1.2
 Fabia,2014,7900,Manual,10670,Petrol,125,53.3,1.2
 Kodiaq,2018,20300,Manual,14652,Diesel,150,52.3,2.0
 Kodiaq,2020,36900,Automatic,3000,Diesel,150,38.7,2.0
 Octavia,2020,19900,Semi-Auto,5000,Diesel,150,53.3,2.0
 Octavia,2019,22500,Semi-Auto,5534,Diesel,150,67.3,2.0
 Yeti Outdoor,2017,13800,Semi-Auto,26964,Petrol,125,51.4,1.2
 Octavia,2016,12900,Manual,19690,Petrol,145,47.9,1.8
 Citigo,2017,6700,Manual,19104,Petrol,145,64.2,1.0
 Fabia,2015,9400,Semi-Auto,38928,Petrol,20,58.9,1.2
 Octavia,2019,16900,Manual,6000,Petrol,145,51.4,1.5
 Karoq,2019,25500,Automatic,7070,Diesel,145,42.8,2.0
 Yeti Outdoor,2017,13699,Semi-Auto,20108,Petrol,145,51.4,1.2
 Yeti Outdoor,2017,13795,Semi-Auto,20959,Petrol,150,51.4,1.2
 Kodiaq,2019,28995,Automatic,3895,Diesel,150,42.2,2.0
 Octavia,2017,10695,Manual,33748,Diesel,150,65.7,2.0
 Yeti Outdoor,2017,13795,Semi-Auto,21806,Petrol,150,51.4,1.2
 Fabia,2016,7995,Manual,31779,Petrol,20,60.1,1.2
 Yeti Outdoor,2017,13995,Semi-Auto,27035,Petrol,125,51.4,1.2
 Fabia,2019,12795,Manual,2568,Petrol,150,60.1,1.0
 Octavia,2016,11490,Manual,33884,Diesel,20,70.6,2.0
 Superb,2019,26900,Semi-Auto,904,Petrol,150,33.2,2.0
 Kodiaq,2019,26500,Automatic,250,Petrol,150,32.5,1.5
 Kodiaq,2017,21700,Automatic,16175,Petrol,150,39.8,1.4
 Yeti Outdoor,2017,11900,Manual,16281,Petrol,125,51.4,1.2
 Octavia,2016,13000,Semi-Auto,56726,Diesel,125,58.9,2.0
 Kodiaq,2019,26900,Automatic,8829,Petrol,150,31.7,2.0
 Citigo,2017,6490,Manual,42675,Petrol,20,64.2,1.0
 Citigo,2013,3990,Manual,70890,Petrol,20,62.8,1.0
 Rapid,2014,5990,Manual,59682,Diesel,20,72.4,1.6
 Citigo,2017,6499,Manual,20091,Petrol,20,64.2,1.0
 Yeti Outdoor,2014,10950,Semi-Auto,48883,Diesel,200,44.8,2.0
 Octavia,2019,16295,Manual,9209,Petrol,145,52.3,1.5
 Scala,2020,15995,Manual,1422,Petrol,145,49.6,1.0
 Citigo,2016,5490,Manual,41331,Petrol,20,62.8,1.0
 Octavia,2016,8990,Manual,48574,Diesel,0,74.3,1.6
 Fabia,2016,6990,Manual,42080,Diesel,0,78.6,1.4
 Superb,2016,13990,Semi-Auto,48558,Diesel,30,62.8,2.0
 Superb,2017,15490,Semi-Auto,61005,Diesel,145,61.4,2.0
 Superb,2016,13790,Semi-Auto,55232,Diesel,30,62.8,2.0
 Octavia,2016,11490,Semi-Auto,46992,Diesel,30,64.2,2.0
 Superb,2017,14490,Semi-Auto,61595,Diesel,145,60.1,2.0
 Superb,2017,13990,Semi-Auto,62684,Diesel,125,60.1,2.0
 Superb,2016,13990,Manual,47167,Diesel,20,67.3,2.0
 Yeti,2013,6999,Manual,58000,Diesel,30,61.4,1.6
 Karoq,2018,20995,Automatic,10785,Petrol,150,50.4,1.5
 Octavia,2017,9695,Manual,59023,Diesel,20,72.4,1.6
 Octavia,2016,11490,Semi-Auto,46992,Diesel,30,64.2,2.0
 Superb,2016,11490,Manual,57140,Diesel,20,68.9,2.0
 Octavia,2017,12490,Manual,52700,Diesel,125,58.9,2.0
 Superb,2016,19490,Semi-Auto,24100,Diesel,145,55.4,2.0
 Fabia,2019,11499,Manual,3249,Petrol,145,51.4,1.0
 Scala,2019,16999,Manual,9875,Diesel,145,57.7,1.6
 Superb,2019,25499,Automatic,12358,Petrol,145,38.7,2.0
 Superb,2016,17495,Semi-Auto,45432,Diesel,30,61.4,2.0
 Octavia,2018,13995,Manual,20098,Petrol,145,56.5,1.5
 Kodiaq,2017,23295,Semi-Auto,18321,Petrol,145,39.8,1.4
 Scala,2019,17495,Semi-Auto,3425,Petrol,145,45.6,1.5
 Fabia,2019,13695,Manual,2514,Petrol,145,50.4,1.0
 Kodiaq,2019,26995,Automatic,850,Petrol,145,36.7,1.5
 Superb,2019,28995,Semi-Auto,3245,Petrol,145,39.2,1.5
 Fabia,2015,7290,Manual,35254,Diesel,0,78.6,1.4
 Citigo,2016,6290,Manual,26817,Petrol,20,62.8,1.0
 Citigo,2014,5490,Manual,31390,Petrol,0,68.9,1.0
 Octavia,2017,14490,Semi-Auto,49589,Diesel,125,60.1,2.0
 Superb,2016,13490,Manual,54280,Diesel,20,67.3,2.0
 Octavia,2015,7790,Manual,77086,Diesel,0,74.3,1.6
 Octavia,2017,16499,Semi-Auto,28481,Petrol,160,44.1,2.0
 Yeti Outdoor,2017,15999,Semi-Auto,27346,Diesel,160,51.4,2.0
 Fabia,2017,9299,Manual,33631,Petrol,20,60.1,1.2
 Yeti Outdoor,2017,12999,Semi-Auto,16622,Petrol,125,51.4,1.2
 Kodiaq,2019,29999,Automatic,11364,Diesel,145,39.2,2.0
 Fabia,2019,11499,Manual,9607,Petrol,145,61.4,1.0
 Octavia,2014,8499,Semi-Auto,31052,Petrol,30,52.3,1.4
 Superb,2019,25995,Semi-Auto,4895,Petrol,145,38.2,2.0
 Fabia,2015,6995,Manual,36070,Petrol,20,60.1,1.2
 Fabia,2016,8490,Manual,46746,Petrol,20,58.9,1.2
 Superb,2016,12490,Manual,43730,Diesel,20,68.9,2.0
 Superb,2017,12990,Manual,67647,Diesel,20,67.3,2.0
 Superb,2017,12990,Semi-Auto,62731,Diesel,145,61.4,2.0
 Superb,2016,14990,Semi-Auto,64658,Diesel,145,56.5,2.0
 Citigo,2015,6995,Manual,28607,Petrol,20,62.8,1.0
 Fabia,2015,7879,Manual,25697,Petrol,20,60.1,1.2
 Fabia,2017,10999,Semi-Auto,3682,Petrol,145,60.1,1.2
 Fabia,2017,10499,Manual,15555,Petrol,145,60.1,1.2
 Superb,2017,16499,Semi-Auto,26065,Petrol,145,53.3,1.4
 Fabia,2019,13499,Manual,7296,Petrol,145,60.1,1.0
 Fabia,2016,7490,Manual,38385,Petrol,20,60.1,1.2
 Fabia,2016,6990,Manual,63230,Petrol,20,58.8,1.2
 Yeti Outdoor,2016,12890,Semi-Auto,39880,Diesel,160,51.4,2.0
 Octavia,2017,16990,Semi-Auto,16647,Petrol,145,42.8,2.0
 Citigo,2016,5990,Manual,27514,Petrol,20,62.8,1.0
 Superb,2016,11290,Semi-Auto,78860,Diesel,125,61.4,2.0
 Superb,2017,13990,Semi-Auto,39140,Diesel,125,61.4,2.0
 Superb,2017,16290,Semi-Auto,23144,Diesel,145,62.8,2.0
 Superb,2016,13990,Semi-Auto,26365,Diesel,30,62.8,2.0
 Kodiaq,2017,23990,Automatic,20198,Petrol,150,38.2,2.0
 Karoq,2018,21990,Automatic,10877,Diesel,150,54.3,2.0
 Fabia,2019,11900,Manual,4000,Petrol,145,51.4,1.0
 Kamiq,2020,19500,Manual,2000,Petrol,145,47.9,1.0
 Octavia,2019,15250,Semi-Auto,2980,Petrol,145,57.7,1.5
 Octavia,2019,14995,Semi-Auto,6583,Petrol,145,57.7,1.5
 Yeti Outdoor,2015,12995,Semi-Auto,38152,Diesel,200,44.8,2.0
 Kodiaq,2018,23995,Automatic,20867,Petrol,145,38.2,2.0
 Rapid,2015,7995,Manual,24600,Diesel,20,67.3,1.6
 Superb,2017,13990,Semi-Auto,54577,Diesel,145,58.9,2.0
 Octavia,2016,9290,Manual,59311,Diesel,20,72.4,1.6
 Octavia,2017,12999,Manual,24320,Diesel,150,65.7,2.0
 Citigo,2017,7799,Automatic,16626,Petrol,150,65.7,1.0
 Octavia,2019,14398,Semi-Auto,14652,Petrol,145,57.7,1.0
 Octavia,2019,13999,Manual,15207,Petrol,145,60.1,1.0
 Fabia,2019,11499,Manual,14149,Petrol,145,61.4,1.0
 Octavia,2019,15999,Semi-Auto,2606,Petrol,150,55.4,1.5
 Superb,2018,15499,Manual,17937,Diesel,150,65.7,2.0
 Superb,2016,12999,Semi-Auto,43212,Diesel,30,61.4,2.0
 Octavia,2019,14499,Semi-Auto,13855,Petrol,145,61.4,1.0
 Scala,2019,18499,Automatic,3128,Petrol,145,44.8,1.5
 Scala,2019,18299,Automatic,2159,Petrol,145,45.6,1.5
 Scala,2020,22499,Automatic,2645,Diesel,145,54.3,1.6
 Karoq,2018,15999,Automatic,27835,Petrol,145,54.3,1.0
 Octavia,2019,22499,Automatic,34,Petrol,145,47.9,2.0
 Superb,2019,26999,Automatic,5489,Petrol,145,38.2,2.0
 Kamiq,2019,16999,Manual,4259,Petrol,145,47.9,1.0
 Karoq,2019,22500,Automatic,1262,Petrol,145,50.4,1.5
 Yeti Outdoor,2017,13500,Semi-Auto,46932,Petrol,150,51.4,1.2
 Kodiaq,2020,32995,Automatic,3000,Diesel,150,39.2,2.0
 Yeti Outdoor,2015,11995,Semi-Auto,19805,Petrol,125,51.4,1.2
 Yeti Outdoor,2017,14995,Manual,20941,Petrol,150,51.4,1.2
 Fabia,2017,11500,Semi-Auto,16942,Petrol,150,61.4,1.0
 Fabia,2015,7995,Manual,36612,Petrol,20,60.1,1.2
 Roomster,2014,7995,Semi-Auto,24606,Petrol,145,49.6,1.2
 Citigo,2015,6500,Automatic,45362,Petrol,20,64.2,1.0
 Superb,2019,26995,Semi-Auto,7016,Diesel,145,42.8,2.0
 Scala,2020,16995,Semi-Auto,1700,Petrol,145,47.1,1.0
 Yeti Outdoor,2017,13995,Semi-Auto,14790,Petrol,125,51.4,1.2
 Octavia,2017,13995,Manual,19501,Petrol,145,57.7,1.5
 Fabia,2018,10995,Manual,11678,Petrol,145,64.2,1.0
 Octavia,2017,13995,Manual,23217,Petrol,145,53.3,1.4
 Yeti Outdoor,2017,11995,Manual,17098,Petrol,125,51.4,1.2
 Yeti Outdoor,2017,13495,Manual,14685,Petrol,125,51.4,1.2
 Fabia,2018,10495,Manual,7907,Petrol,145,64.2,1.0
 Karoq,2018,22495,Automatic,12275,Petrol,145,50.4,1.5
 Scala,2019,14495,Manual,2689,Petrol,145,49.6,1.0
 Citigo,2019,9995,Manual,2154,Petrol,145,67.3,1.0
 Fabia,2019,13995,Manual,1558,Petrol,145,52.3,1.0
 Kodiaq,2018,22699,Automatic,22886,Petrol,150,44.8,1.4
 Yeti Outdoor,2017,12399,Semi-Auto,23007,Petrol,150,51.4,1.2
 Fabia,2017,7999,Manual,14610,Petrol,150,64.2,1.0
 Octavia,2019,13999,Manual,14098,Diesel,150,67.3,1.6
 Octavia,2019,15699,Manual,7328,Petrol,150,52.3,1.5
 Octavia,2019,14799,Semi-Auto,13501,Petrol,150,57.7,1.0
 Kodiaq,2017,24699,Automatic,29340,Petrol,150,38.2,2.0
 Karoq,2019,18499,Automatic,9311,Diesel,150,62.8,1.6
 Kodiaq,2019,29900,Automatic,9904,Diesel,150,49.6,2.0
 Kodiaq,2019,21495,Automatic,8303,Diesel,145,56.5,2.0
 Yeti Outdoor,2017,12995,Semi-Auto,38881,Petrol,125,51.4,1.2
 Citigo,2018,8495,Manual,9840,Petrol,145,64.2,1.0
 Kodiaq,2019,23995,Semi-Auto,6106,Petrol,145,34.0,1.5
 Kodiaq,2019,31995,Automatic,5642,Diesel,145,42.2,2.0
 Yeti Outdoor,2017,13750,Manual,17842,Petrol,125,51.4,1.2
 Octavia,2019,18995,Automatic,1000,Petrol,145,46.3,1.5
 Rapid,2017,8995,Manual,13272,Petrol,145,57.7,1.2
 Yeti Outdoor,2017,14750,Semi-Auto,32443,Petrol,145,51.4,1.2
 Superb,2018,21500,Semi-Auto,33026,Petrol,145,30.1,2.0
 Superb,2019,25995,Automatic,2932,Petrol,145,40.4,1.5
 Citigo,2017,6995,Manual,20883,Petrol,145,68.9,1.0
 Yeti Outdoor,2016,10995,Manual,25351,Petrol,125,51.4,1.2
 Fabia,2017,9295,Manual,17065,Petrol,145,57.7,1.0
 Yeti Outdoor,2017,13490,Semi-Auto,22843,Petrol,125,51.4,1.2
 Kodiaq,2018,18995,Manual,10101,Petrol,145,46.3,1.4
 Octavia,2015,14495,Semi-Auto,31580,Diesel,125,60.1,2.0
 Octavia,2018,14495,Semi-Auto,18682,Petrol,145,56.5,1.5
 Citigo,2018,8695,Manual,12952,Petrol,145,64.2,1.0
 Yeti,2016,10995,Manual,28120,Petrol,125,51.4,1.2
 Rapid,2019,9995,Manual,12106,Petrol,145,58.9,1.0
 Fabia,2019,12995,Manual,3999,Petrol,145,61.4,1.0
 Karoq,2019,22795,Manual,7982,Diesel,145,42.8,2.0
 Citigo,2019,9995,Manual,2175,Petrol,145,67.3,1.0
 Octavia,2017,13250,Manual,35507,Petrol,145,53.3,1.4
 Yeti Outdoor,2015,11500,Semi-Auto,42000,Petrol,125,51.4,1.2
 Superb,2019,25250,Semi-Auto,11000,Diesel,145,47.1,2.0
 Karoq,2019,29495,Manual,2500,Diesel,145,42.8,2.0
 Fabia,2019,14995,Manual,1000,Petrol,145,61.4,1.0
 Scala,2019,16000,Manual,2500,Petrol,145,50.4,1.0
 Karoq,2019,21995,Automatic,4086,Diesel,145,62.8,1.6
 Yeti Outdoor,2017,13995,Semi-Auto,22271,Petrol,145,51.4,1.2
 Octavia,2019,19995,Semi-Auto,7054,Petrol,145,47.9,2.0
 Octavia,2019,22995,Automatic,4583,Petrol,145,47.9,2.0
 Rapid,2015,5795,Manual,78791,Diesel,20,70.6,1.6
 Karoq,2019,91874,Automatic,3764,Petrol,145,40.9,1.5
 Citigo,2017,6995,Manual,20179,Petrol,150,68.9,1.0
 Superb,2018,17750,Semi-Auto,14258,Petrol,150,53.3,1.4
 Kamiq,2019,19995,Semi-Auto,2090,Petrol,150,44.1,1.5
 Fabia,2017,9750,Manual,31196,Petrol,150,58.9,1.2
 Kamiq,2019,20995,Semi-Auto,4574,Petrol,150,44.1,1.5
 Fabia,2015,9495,Semi-Auto,30983,Petrol,20,58.9,1.2
 Fabia,2018,9495,Manual,15028,Petrol,145,64.2,1.0
 Karoq,2019,27500,Automatic,4992,Petrol,145,33.2,2.0
 Karoq,2019,27500,Automatic,4200,Petrol,145,33.2,2.0
 Fabia,2017,11750,Semi-Auto,16000,Petrol,145,61.4,1.0
 Yeti Outdoor,2015,10899,Semi-Auto,72637,Diesel,160,51.4,2.0
 Yeti Outdoor,2015,10495,Semi-Auto,72361,Diesel,205,44.8,2.0
 Octavia,2019,19985,Semi-Auto,6500,Petrol,145,44.1,1.5
 Karoq,2019,19750,Manual,9306,Petrol,150,42.2,1.0
 Kodiaq,2019,26500,Automatic,6375,Diesel,150,42.2,2.0
 Kodiaq,2019,30500,Automatic,6250,Diesel,150,42.2,2.0
 Octavia,2019,14495,Semi-Auto,7396,Petrol,150,61.4,1.0
 Octavia,2019,14500,Manual,6200,Petrol,150,58.9,1.0
 Citigo,2016,7000,Manual,28000,Petrol,20,64.2,1.0
 Kodiaq,2019,31995,Automatic,3805,Petrol,145,31.4,2.0
 Fabia,2019,12995,Manual,3999,Petrol,145,57.7,1.0
 Fabia,2019,12995,Automatic,3999,Petrol,145,60.1,1.0
 Superb,2019,29995,Automatic,4011,Petrol,145,33.2,2.0
 Scala,2019,16495,Manual,1500,Petrol,145,49.6,1.0
 Citigo,2016,6295,Manual,31902,Petrol,20,62.8,1.0
 Yeti,2016,13495,Semi-Auto,13156,Petrol,125,51.4,1.2
 Fabia,2016,6295,Manual,30344,Petrol,20,60.1,1.0
 Kodiaq,2019,23750,Manual,5000,Diesel,145,52.3,2.0
 Scala,2019,15900,Manual,1550,Petrol,145,49.6,1.0
 Yeti Outdoor,2017,13250,Semi-Auto,47000,Petrol,125,51.4,1.2
 Yeti Outdoor,2016,14000,Semi-Auto,10600,Petrol,125,51.4,1.2
 Fabia,2017,12000,Semi-Auto,13082,Petrol,20,60.1,1.2
 Citigo,2017,6750,Manual,19650,Petrol,145,64.2,1.0
 Karoq,2018,20000,Automatic,15600,Diesel,145,62.8,1.6
 Kodiaq,2019,31500,Automatic,5000,Petrol,145,36.7,1.5
 Octavia,2017,15000,Semi-Auto,44766,Diesel,125,60.1,2.0
 Kodiaq,2020,29995,Automatic,3982,Diesel,145,39.2,2.0
 Karoq,2019,21500,Manual,1939,Diesel,145,42.8,2.0
 Fabia,2019,12500,Manual,1306,Petrol,145,61.4,1.0
 Fabia,2019,13500,Manual,2217,Petrol,145,61.4,1.0
 Fabia,2019,14500,Manual,1151,Petrol,145,60.1,1.0
 Fabia,2019,11750,Manual,9813,Petrol,145,61.4,1.0
 Fabia,2019,11250,Manual,1325,Petrol,145,57.7,1.0
 Citigo,2013,5990,Manual,36845,Petrol,20,62.8,1.0
 Scala,2020,19900,Semi-Auto,5000,Petrol,145,47.1,1.0
 Octavia,2020,19750,Semi-Auto,2548,Diesel,145,53.3,2.0
 Octavia,2019,19250,Semi-Auto,2548,Diesel,145,64.2,2.0
 Yeti Outdoor,2017,13900,Manual,16700,Petrol,125,51.4,1.2
 Octavia,2016,12000,Semi-Auto,44676,Diesel,30,64.2,2.0
 Yeti Outdoor,2017,15000,Automatic,24950,Petrol,145,51.4,1.2
 Superb,2019,25250,Automatic,8000,Diesel,145,54.3,2.0
 Scala,2019,16250,Semi-Auto,5000,Petrol,145,47.1,1.0
 Superb,2019,26000,Semi-Auto,4000,Petrol,145,38.2,2.0
 Kodiaq,2019,34000,Automatic,2000,Petrol,145,31.4,2.0
 Octavia,2019,19900,Semi-Auto,5000,Petrol,145,47.9,2.0
 Citigo,2019,10500,Manual,3000,Petrol,145,67.3,1.0
 Octavia,2019,13499,Manual,12001,Diesel,145,68.9,1.6
 Octavia,2019,13299,Manual,13051,Diesel,145,68.9,1.6
 Octavia,2019,13499,Manual,15577,Diesel,145,68.9,1.6
 Octavia,2019,13499,Manual,14069,Diesel,145,68.9,1.6
 Octavia,2019,13299,Manual,16220,Diesel,145,68.9,1.6
 Octavia,2019,13299,Manual,14841,Diesel,145,68.9,1.6
 Octavia,2019,13499,Manual,14382,Diesel,145,68.9,1.6
 Superb,2019,19499,Automatic,3280,Diesel,145,51.4,1.6
 Citigo,2017,6599,Manual,16665,Petrol,20,64.2,1.0
